price,area,bedrooms,bathrooms,stories,parking,Area_per_Bedroom,Total_Rooms,Price_per_Area,mainroad_no,mainroad_yes,guestroom_no,guestroom_yes,basement_no,basement_yes,hotwaterheating_no,hotwaterheating_yes,airconditioning_no,airconditioning_yes,prefarea_no,prefarea_yes,furnishingstatus_furnished,furnishingstatus_semi-furnished,furnishingstatus_unfurnished,price_log
3500000,5900,2,1,1,1,2950.0,3,593.2203389830509,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,15.068273812173887
3500000,3120,3,1,2,1,1040.0,4,1121.7948717948718,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.068273812173887
3500000,7350,2,1,1,1,3675.0,3,476.1904761904762,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,15.068273812173887
3500000,3512,2,1,1,1,1756.0,3,996.5831435079726,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,15.068273812173887
3500000,9500,3,1,2,3,3166.6666666666665,4,368.42105263157896,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,15.068273812173887
3500000,5880,2,1,1,0,2940.0,3,595.2380952380952,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.068273812173887
3500000,12944,3,1,1,0,4314.666666666667,4,270.39555006180467,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.068273812173887
3493000,4900,3,1,2,0,1633.3333333333333,4,712.8571428571429,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,15.066271810075788
3465000,3060,3,1,1,0,1020.0,4,1132.3529411764705,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.058223479206388
3465000,5320,2,1,1,1,2660.0,3,651.3157894736842,False,True,True,False,True,False,True,False,True,False,False,True,False,False,True,15.058223479206388
3465000,2145,3,1,3,0,715.0,4,1615.3846153846155,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,15.058223479206388
3430000,4000,2,1,1,0,2000.0,3,857.5,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.04807111068727
3430000,3185,2,1,1,2,1592.5,3,1076.923076923077,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.04807111068727
3430000,3850,3,1,1,0,1283.3333333333333,4,890.9090909090909,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.04807111068727
3430000,2145,3,1,3,0,715.0,4,1599.067599067599,False,True,True,False,True,False,True,False,True,False,False,True,True,False,False,15.04807111068727
3430000,2610,3,1,2,0,870.0,4,1314.176245210728,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,15.04807111068727
3430000,1950,3,2,2,0,650.0,5,1758.974358974359,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,15.04807111068727
3423000,4040,2,1,1,0,2020.0,3,847.2772277227723,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.046028209653675
3395000,4785,3,1,2,1,1595.0,4,709.5088819226751,False,True,False,True,False,True,True,False,False,True,True,False,True,False,False,15.0378146135257
3395000,3450,3,1,1,2,1150.0,4,984.0579710144928,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,15.0378146135257
3395000,3640,2,1,1,0,1820.0,3,932.6923076923077,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,15.0378146135257
3360000,3500,4,1,2,2,875.0,5,960.0,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,15.027451829558391
3360000,4960,4,1,3,0,1240.0,5,677.4193548387096,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,15.027451829558391
3360000,4120,2,1,2,0,2060.0,3,815.5339805825242,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.027451829558391
3360000,4750,2,1,1,0,2375.0,3,707.3684210526316,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.027451829558391
3360000,3720,2,1,1,0,1860.0,3,903.2258064516129,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,15.027451829558391
3360000,3750,3,1,1,0,1250.0,4,896.0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.027451829558391
3360000,3100,3,1,2,0,1033.3333333333333,4,1083.8709677419354,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,15.027451829558391
3360000,3185,2,1,1,2,1592.5,3,1054.9450549450548,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,15.027451829558391
3353000,2700,3,1,1,0,900.0,4,1241.851851851852,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,15.025366323688703
3332000,2145,3,1,2,0,715.0,4,1553.3799533799533,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,15.019083582388873
3325000,4040,2,1,1,1,2020.0,3,823.019801980198,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.016980532823926
3325000,4775,4,1,2,0,1193.75,5,696.3350785340314,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.016980532823926
3290000,2500,2,1,1,0,1250.0,3,1316.0,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,15.006398426692876
3290000,3180,4,1,2,0,795.0,5,1034.5911949685535,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,15.006398426692876
3290000,6060,3,1,1,0,2020.0,4,542.9042904290429,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,15.006398426692876
3290000,3480,4,1,2,1,870.0,5,945.4022988505748,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,15.006398426692876
3290000,3792,4,1,2,0,948.0,5,867.6160337552743,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,15.006398426692876
3290000,4040,2,1,1,0,2020.0,3,814.3564356435644,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.006398426692876
3290000,2145,3,1,2,0,715.0,4,1533.7995337995337,False,True,True,False,False,True,True,False,True,False,False,True,True,False,False,15.006398426692876
3290000,5880,3,1,1,1,1960.0,4,559.5238095238095,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,15.006398426692876
3255000,4500,2,1,1,0,2250.0,3,723.3333333333334,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,14.995703140844421
3255000,3930,2,1,1,0,1965.0,3,828.2442748091603,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.995703140844421
3234000,3640,4,1,2,0,910.0,5,888.4615384615385,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,14.989230628333736
3220000,4370,3,1,2,0,1456.6666666666667,4,736.8421052631579,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.984892228079548
3220000,2684,2,1,1,1,1342.0,3,1199.7019374068554,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,14.984892228079548
3220000,4320,3,1,1,1,1440.0,4,745.3703703703703,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.984892228079548
3220000,3120,3,1,2,0,1040.0,4,1032.051282051282,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,14.984892228079548
3150000,3450,1,1,1,0,3450.0,2,913.0434782608696,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,14.962913328262083
3150000,3986,2,2,1,1,1993.0,4,790.2659307576517,True,False,False,True,False,True,True,False,True,False,True,False,False,False,True,14.962913328262083
3150000,3500,2,1,1,0,1750.0,3,900.0,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,14.962913328262083
3150000,4095,2,1,1,2,2047.5,3,769.2307692307693,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,14.962913328262083
3150000,1650,3,1,2,0,550.0,4,1909.090909090909,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,14.962913328262083
3150000,3450,3,1,2,0,1150.0,4,913.0434782608696,False,True,True,False,False,True,True,False,True,False,True,False,False,True,False,14.962913328262083
3150000,6750,2,1,1,0,3375.0,3,466.6666666666667,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,14.962913328262083
3150000,9000,3,1,2,2,3000.0,4,350.0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,14.962913328262083
3150000,3069,2,1,1,1,1534.5,3,1026.392961876833,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.962913328262083
3143000,4500,3,1,2,0,1500.0,4,698.4444444444445,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,14.96068863394701
3129000,5495,3,1,1,0,1831.6666666666667,4,569.4267515923567,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,14.956224342241892
3118850,2398,3,1,1,0,799.3333333333334,4,1300.604670558799,False,True,True,False,True,False,True,False,True,False,False,True,False,True,False,14.95297522272713
3115000,3000,3,1,1,0,1000.0,4,1038.3333333333333,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,14.951740031230926
3115000,3850,3,1,2,0,1283.3333333333333,4,809.0909090909091,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.951740031230926
3115000,3500,2,1,1,0,1750.0,3,890.0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.951740031230926
3087000,8100,2,1,1,1,4050.0,3,381.1111111111111,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.942710627423343
3080000,4960,2,1,1,0,2480.0,3,620.9677419354839,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,14.940440479625028
3080000,2160,3,1,2,0,720.0,4,1425.9259259259259,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,14.940440479625028
3080000,3090,2,1,1,0,1545.0,3,996.7637540453075,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,14.940440479625028
3080000,4500,2,1,2,1,2250.0,3,684.4444444444445,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,14.940440479625028
3045000,3800,2,1,1,0,1900.0,3,801.3157894736842,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.929011787533305
3010000,3090,3,1,2,0,1030.0,4,974.1100323624595,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,14.917450968950916
3010000,3240,3,1,2,2,1080.0,4,929.0123456790124,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,14.917450968950916
3010000,2835,2,1,1,0,1417.5,3,1061.7283950617284,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,14.917450968950916
3010000,4600,2,1,1,0,2300.0,3,654.3478260869565,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,14.917450968950916
3010000,5076,3,1,1,0,1692.0,4,592.9866036249015,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.917450968950916
3010000,3750,3,1,2,0,1250.0,4,802.6666666666666,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.917450968950916
3010000,3630,4,1,2,3,907.5,5,829.2011019283747,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,14.917450968950916
3003000,8050,2,1,1,0,4025.0,3,373.04347826086956,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.915122679965744
2975000,4352,4,1,2,1,1088.0,5,683.59375,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.905754933096265
2961000,3000,2,1,2,0,1500.0,3,987.0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,14.901037944807413
2940000,5850,3,1,2,1,1950.0,4,502.56410256410254,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,14.89392047945086
2940000,4960,2,1,1,0,2480.0,3,592.741935483871,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.89392047945086
2940000,3600,3,1,2,1,1200.0,4,816.6666666666666,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.89392047945086
2940000,3660,4,1,2,0,915.0,5,803.2786885245902,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.89392047945086
2940000,3480,3,1,2,1,1160.0,4,844.8275862068965,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,14.89392047945086
2940000,2700,2,1,1,0,1350.0,3,1088.888888888889,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,14.89392047945086
2940000,3150,3,1,2,0,1050.0,4,933.3333333333334,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.89392047945086
2940000,6615,3,1,2,0,2205.0,4,444.44444444444446,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,14.89392047945086
2870000,3040,2,1,1,0,1520.0,3,944.078947368421,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.869822936167798
2870000,3630,2,1,1,0,1815.0,3,790.633608815427,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.869822936167798
2870000,6000,2,1,1,0,3000.0,3,478.3333333333333,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,14.869822936167798
2870000,5400,4,1,2,0,1350.0,5,531.4814814814815,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.869822936167798
2852500,5200,4,1,3,0,1300.0,5,548.5576923076923,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.863706711287982
2835000,3300,3,1,2,1,1100.0,4,859.0909090909091,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,14.857552847877614
2835000,4350,3,1,2,1,1450.0,4,651.7241379310345,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,14.857552847877614
2835000,2640,2,1,1,1,1320.0,3,1073.8636363636363,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,14.857552847877614
2800000,2650,3,1,2,1,883.3333333333334,4,1056.6037735849056,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,14.845130332288226
2800000,3960,3,1,1,0,1320.0,4,707.070707070707,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,14.845130332288226
2730000,6800,2,1,1,0,3400.0,3,401.47058823529414,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.819812533461441
2730000,4000,3,1,2,1,1333.3333333333333,4,682.5,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.819812533461441
2695000,4000,2,1,1,0,2000.0,3,673.75,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.80690913338268
2660000,3934,2,1,1,0,1967.0,3,676.1565836298932,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.793837056697662
2660000,2000,2,1,2,0,1000.0,3,1330.0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,14.793837056697662
2660000,3630,3,3,2,0,1210.0,6,732.7823691460055,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,14.793837056697662
2660000,2800,3,1,1,0,933.3333333333334,4,950.0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.793837056697662
2660000,2430,3,1,1,0,810.0,4,1094.6502057613168,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.793837056697662
2660000,3480,2,1,1,1,1740.0,3,764.3678160919541,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,14.793837056697662
2660000,4000,3,1,1,0,1333.3333333333333,4,665.0,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,14.793837056697662
2653000,3185,2,1,1,0,1592.5,3,832.967032967033,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,14.791202010051581
2653000,4000,3,1,2,0,1333.3333333333333,4,663.25,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,14.791202010051581
2604000,2910,2,1,1,0,1455.0,3,894.8453608247422,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.7725596663351
2590000,3600,2,1,1,0,1800.0,3,719.4444444444445,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.767168819776032
2590000,4400,2,1,1,0,2200.0,3,588.6363636363636,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.767168819776032
2590000,3600,2,2,2,1,1800.0,4,719.4444444444445,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,14.767168819776032
2520000,2880,3,1,1,0,960.0,4,875.0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.739769856312924
2520000,3180,3,1,1,0,1060.0,4,792.4528301886793,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.739769856312924
2520000,3000,2,1,2,0,1500.0,3,840.0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,14.739769856312924
2485000,4400,3,1,2,0,1466.6666666666667,4,564.7727272727273,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.725783619927272
2485000,3000,3,1,2,0,1000.0,4,828.3333333333334,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,14.725783619927272
2450000,3210,3,1,2,0,1070.0,4,763.2398753894081,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,14.711598990684092
2450000,3240,2,1,1,1,1620.0,3,756.1728395061729,True,False,False,True,True,False,True,False,True,False,True,False,False,False,True,14.711598990684092
2450000,3000,2,1,1,1,1500.0,3,816.6666666666666,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.711598990684092
2450000,3500,2,1,1,0,1750.0,3,700.0,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,14.711598990684092
2450000,4840,2,1,2,0,2420.0,3,506.198347107438,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.711598990684092
2450000,7700,2,1,1,0,3850.0,3,318.1818181818182,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.711598990684092
2408000,3635,2,1,1,0,1817.5,3,662.4484181568088,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.694307500693155
2380000,2475,3,1,2,0,825.0,4,961.6161616161617,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,14.682611465815636
2380000,2787,4,2,2,0,696.75,6,853.9648367420165,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,14.682611465815636
2380000,3264,2,1,1,0,1632.0,3,729.1666666666666,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.682611465815636
2345000,3640,2,1,1,0,1820.0,3,644.2307692307693,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.667796386301658
2310000,3180,2,1,1,0,1590.0,3,726.4150943396227,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.652758515398315
2275000,1836,2,1,1,0,918.0,3,1239.1067538126363,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,14.637491049927531
2275000,3970,1,1,1,0,3970.0,2,573.0478589420655,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.637491049927531
2275000,3970,3,1,2,0,1323.3333333333333,4,573.0478589420655,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,14.637491049927531
2240000,1950,3,1,1,0,650.0,4,1148.7179487179487,True,False,True,False,True,False,False,True,True,False,True,False,False,False,True,14.621986870259695
2233000,5300,3,1,1,0,1766.6666666666667,4,421.3207547169811,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,14.618856978650228
2135000,3000,2,1,1,0,1500.0,3,711.6666666666666,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.573977673028827
2100000,2400,3,1,2,0,800.0,4,875.0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.557448378884015
2100000,3000,4,1,2,0,750.0,5,700.0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.557448378884015
2100000,3360,2,1,1,1,1680.0,3,625.0,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.557448378884015
1960000,3420,5,1,2,0,684.0,6,573.0994152046784,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.488455541410652
1890000,1700,3,1,2,0,566.6666666666666,4,1111.764705882353,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.452087916136215
1890000,3649,2,1,1,0,1824.5,3,517.9501233214579,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.452087916136215
1855000,2990,2,1,1,1,1495.0,3,620.4013377926422,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,14.433395793107085
1820000,3000,2,1,1,2,1500.0,3,606.6666666666666,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,14.414347608503377
1767150,2400,3,1,1,0,800.0,4,736.3125,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,14.384879203225134
1750000,3620,2,1,1,0,1810.0,3,483.42541436464086,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.375126917328105
1750000,2910,3,1,1,0,970.0,4,601.3745704467354,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,14.375126917328105
1750000,3850,3,1,2,0,1283.3333333333333,4,454.54545454545456,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,14.375126917328105
